name,TIC,date,sigma_cat_days,sigma_new_days
Target B,37749396,2026-10-17,0.0009156830394751955,
Target B,37749396,2026-10-19,0.0009158475604452173,
Target B,37749396,2026-10-22,0.0009160959094787506,
Target B,37749396,2026-10-25,0.0009163461382461169,
Target B,37749396,2026-10-28,0.0009165982452078301,
Target B,37749396,2026-10-30,0.0009167673591922397,
Target B,37749396,2026-11-02,0.0009170225930300359,
Target B,37749396,2026-11-05,0.0009172797009088218,
Target B,37749396,2026-11-08,0.0009175386812531958,
Target B,37749396,2026-11-10,0.0009177123742924085,
Target B,37749396,2026-11-13,0.0009179744718855755,
Target B,37749396,2026-11-16,0.0009182384376960172,
Target B,37749396,2026-11-19,0.0009185042701130316,
Target B,37749396,2026-11-21,0.0009186825279283073,
Target B,37749396,2026-11-24,0.0009189514677511055,
Target B,37749396,2026-11-27,0.0009192222698388603,
Target B,37749396,2026-11-30,0.0009194949325461948,
Target B,37749396,2026-12-02,0.0009196777405451976,
Target B,37749396,2026-12-05,0.0009199535006034056,
Target B,37749396,2026-12-08,0.0009202311168479523,
Target B,37749396,2026-12-11,0.0009205105875994197,
Target B,37749396,2026-12-13,0.0009206979308818573,
Target B,37749396,2026-12-16,0.0009209804887212585,
Target B,37749396,2026-12-19,0.0009212648965444153,
Target B,37749396,2026-12-21,0.0009214555286831408,
Target B,37749396,2026-12-24,0.0009217430160018498,
Target B,37749396,2026-12-27,0.0009220323487168307,
Target B,37749396,2026-12-30,0.0009223235250913822,
Target B,37749396,2027-01-01,0.000922518666068088,
Target B,37749396,2027-01-04,0.0009228129113251929,
Target B,37749396,2027-01-07,0.0009231089955674475,
Target B,37749396,2027-01-10,0.0009234069170258767,
Target B,37749396,2027-01-12,0.000923606551129647,
Target B,37749396,2027-01-15,0.0009239075306604063,
Target B,37749396,2027-01-18,0.0009242103426477369,
Target B,37749396,2027-01-21,0.0009245149852910521,
Target B,37749396,2027-01-23,0.0009247190965246676,
Target B,37749396,2027-01-26,0.0009250267862369068,
Target B,37749396,2027-01-29,0.000925336301762117,
Target B,37749396,2027-02-01,0.0009256476412687676,
Target B,37749396,2027-02-03,0.0009258562133546615,
Target B,37749396,2027-02-06,0.0009261705887377279,
Target B,37749396,2027-02-09,0.0009264867831775992,
Target B,37749396,2027-02-12,0.0009268047948124736,
Target B,37749396,2027-02-14,0.0009270178111987422,
Target B,37749396,2027-02-17,0.0009273388473325368,
Target B,37749396,2027-02-20,0.0009276616956568804,
Target B,37749396,2027-02-23,0.0009279863542803787,
Target B,37749396,2027-02-25,0.0009282037981468403,
Target B,37749396,2027-02-28,0.0009285314697109225,
Target B,37749396,2027-03-03,0.0009288609464917021,
Target B,37749396,2027-03-06,0.0009291922265688758,
Target B,37749396,2027-03-08,0.0009294140808331736,
Target B,37749396,2027-03-11,0.000929748362115929,
Target B,37749396,2027-03-14,0.0009300844415364456,
Target B,37749396,2027-03-17,0.0009304223171461982,
Target B,37749396,2027-03-19,0.0009306485644699425,
Target B,37749396,2027-03-22,0.0009309894293778091,
Target B,37749396,2027-03-25,0.0009313320852419411,
Target B,37749396,2027-03-28,0.0009316765300862823,
Target B,37749396,2027-03-30,0.0009319071528812276,
Target B,37749396,2027-04-02,0.000932254574947972,
Target B,37749396,2027-04-05,0.000932603780689464,
Target B,37749396,2027-04-08,0.0009329547681028106,
Target B,37749396,2027-04-10,0.0009331897485370624,
Target B,37749396,2027-04-13,0.0009335437009330995,
Target B,37749396,2027-04-16,0.000933899429624893,
Target B,37749396,2027-04-19,0.0009342569325834099,
Target B,37749396,2027-04-21,0.0009344962525876574,
Target B,37749396,2027-04-24,0.0009348567081294073,
Target B,37749396,2027-04-27,0.0009352189324930063,
Target B,37749396,2027-04-30,0.00093558292362398,
Target B,37749396,2027-05-02,0.0009358265648977503,
Target B,37749396,2027-05-05,0.0009361934960570248,
Target B,37749396,2027-05-08,0.0009365621884718896,
Target B,37749396,2027-05-11,0.0009369326400631293,
Target B,37749396,2027-05-13,0.0009371805840810568,
Target B,37749396,2027-05-16,0.0009375539629944701,
Target B,37749396,2027-05-19,0.000937929095507433,
Target B,37749396,2027-05-22,0.0009383059795166904,
Target B,37749396,2027-05-24,0.0009385582075348003,
Target B,37749396,2027-05-27,0.0009389380060131964,
Target B,37749396,2027-05-30,0.0009393195503478923,
Target B,37749396,2027-06-02,0.0009397028384122958,
Target B,37749396,2027-06-04,0.0009399593314742947,
Target B,37749396,2027-06-07,0.0009403455210121848,
Target B,37749396,2027-06-10,0.0009407334485784913,
Target B,37749396,2027-06-13,0.000941123112023987,
Target B,37749396,2027-06-15,0.0009413838509675571,
Target B,37749396,2027-06-18,0.0009417764027525624,
Target B,37749396,2027-06-21,0.0009421706846560417,
Target B,37749396,2027-06-24,0.0009425666945068353,
Target B,37749396,2027-06-26,0.0009428316599699291,
Target B,37749396,2027-06-29,0.0009432305448922203,
Target B,37749396,2027-07-02,0.0009436311519435584,
Target B,37749396,2027-07-05,0.0009440334789315519,
Target B,37749396,2027-07-07,0.0009443026513586812,
Target B,37749396,2027-07-10,0.000944707840020412,
Target B,37749396,2027-07-13,0.0009451147427448473,
Target B,37749396,2027-07-16,0.0009455233573190643,
Target B,37749396,2027-07-18,0.0009457967169675826,
Target B,37749396,2027-07-21,0.0009462081796923069,
Target B,37749396,2027-07-24,0.000946621348339044,
Target B,37749396,2027-07-26,0.0009468977407356099,
Target B,37749396,2027-07-29,0.0009473137476214091,
Target B,37749396,2027-08-01,0.0009477314544634808,
Target B,37749396,2027-08-04,0.0009481508590150831,
Target B,37749396,2027-08-06,0.0009484314041096112,
Target B,37749396,2027-08-09,0.0009488536331703744,
Target B,37749396,2027-08-12,0.0009492775539243197,
Target B,37749396,2027-08-15,0.0009497031641060743,
Target B,37749396,2027-08-17,0.0009499878416772996,
Target B,37749396,2027-08-20,0.0009504162625244578,
Target B,37749396,2027-08-23,0.0009508463667343184,
Target B,37749396,2027-08-26,0.0009512781520235696,
Target B,37749396,2027-08-28,0.0009515669416863422,
Target B,37749396,2027-08-31,0.0009520015236876137,
Target B,37749396,2027-09-03,0.0009524377806562521,
Target B,37749396,2027-09-06,0.0009528757102916965,
Target B,37749396,2027-09-08,0.0009531685915031728,
Target B,37749396,2027-09-11,0.0009536093037918391,
Target B,37749396,2027-09-14,0.000954051682590204,
Target B,37749396,2027-09-17,0.0009544957255811426,
Target B,37749396,2027-09-19,0.0009547926776469462,
Target B,37749396,2027-09-22,0.0009552394891310835,
Target B,37749396,2027-09-25,0.0009556879586074268,
Target B,37749396,2027-09-28,0.0009561380837429694,
Target B,37749396,2027-09-30,0.0009564390858233196,
Target B,37749396,2027-10-03,0.0009568919651949795,
Target B,37749396,2027-10-06,0.0009573464939840233,
Target B,37749396,2027-10-09,0.0009578026698422398,
Target B,37749396,2027-10-11,0.0009581077009580439,
Target B,37749396,2027-10-14,0.0009585666167023788,
Target B,37749396,2027-10-17,0.0009590271732344246,
Target B,37749396,2027-10-20,0.0009594893681914389,
Target B,37749396,2027-10-22,0.0009597984072303459,
Target B,37749396,2027-10-25,0.0009602633276346753,
Target B,37749396,2027-10-28,0.0009607298801446535,
Target B,37749396,2027-10-31,0.0009611980623836743,
Target B,37749396,2027-11-02,0.0009615110881060853,
Target B,37749396,2027-11-05,0.0009619819812688975,
Target B,37749396,2027-11-08,0.00096245449780535,
Target B,37749396,2027-11-11,0.0009629286353256363,
Target B,37749396,2027-11-13,0.0009632456263706713,
Target B,37749396,2027-11-16,0.0009637224602105559,
Target B,37749396,2027-11-19,0.0009642009086445498,
Target B,37749396,2027-11-22,0.0009646809692703043,
Target B,37749396,2027-11-24,0.0009650019041617196,
Target B,37749396,2027-11-27,0.000965484646426228,
Target B,37749396,2027-11-30,0.0009659689944601958,
Target B,37749396,2027-12-03,0.0009664549458493834,
Target B,37749396,2027-12-05,0.0009667798030014392,
Target B,37749396,2027-12-08,0.0009672684212758679,
Target B,37749396,2027-12-11,0.0009677586364523684,
Target B,37749396,2027-12-14,0.0009682504461054559,
Target B,37749396,2027-12-16,0.0009685792038287306,
Target B,37749396,2027-12-19,0.0009690736655448233,
Target B,37749396,2027-12-22,0.0009695697152552219,
Target B,37749396,2027-12-25,0.0009700673505238352,
Target B,37749396,2027-12-27,0.0009703999870309835,
Target B,37749396,2027-12-30,0.0009709002594755496,
Target B,37749396,2028-01-02,0.0009714021109686121,
Target B,37749396,2028-01-05,0.0009719055390641065,
Target B,37749396,2028-01-07,0.0009722420324755596,
Target B,37749396,2028-01-10,0.0009727480827990041,
Target B,37749396,2028-01-13,0.0009732557031894027,
Target B,37749396,2028-01-16,0.0009737648911913433,
Target B,37749396,2028-01-18,0.0009741052195409491,
Target B,37749396,2028-01-21,0.000974617014765711,
Target B,37749396,2028-01-24,0.0009751303710424371,
Target B,37749396,2028-01-27,0.0009756452859069864,
Target B,37749396,2028-01-29,0.000975989427147586,
Target B,37749396,2028-02-01,0.0009765069341764824,
Target B,37749396,2028-02-04,0.0009770259932111642,
Target B,37749396,2028-02-07,0.0009775466017793734,
Target B,37749396,2028-02-09,0.0009778945337883143,
Target B,37749396,2028-02-12,0.0009784177194127868,
Target B,37749396,2028-02-15,0.0009789424479679093,
Target B,37749396,2028-02-18,0.000979468716973909,
Target B,37749396,2028-02-20,0.000979820417558491,
Target B,37749396,2028-02-23,0.0009803492484667514,
Target B,37749396,2028-02-26,0.0009808796132037723,
Target B,37749396,2028-02-28,0.0009812340405942878,
Target B,37749396,2028-03-02,0.0009817669561857161,
Target B,37749396,2028-03-05,0.0009823013989707886,
Target B,37749396,2028-03-08,0.0009828373664581545,
Target B,37749396,2028-03-10,0.0009831955239421747,
Target B,37749396,2028-03-13,0.000983734027059182,
Target B,37749396,2028-03-16,0.00098427404822684,
Target B,37749396,2028-03-19,0.000984815584947892,
Target B,37749396,2028-03-21,0.0009851774501688014,
Target B,37749396,2028-03-24,0.000985721507258629,
Target B,37749396,2028-03-27,0.000986267073235224,
Target B,37749396,2028-03-30,0.000986814145595996,
Target B,37749396,2028-04-01,0.0009871796961468133,
Target B,37749396,2028-04-04,0.0009877292735829039,
Target B,37749396,2028-04-07,0.0009882803507230812,
Target B,37749396,2028-04-10,0.0009888329250599878,
Target B,37749396,2028-04-12,0.0009892021384884722,
Target B,37749396,2028-04-15,0.0009897572025781057,
Target B,37749396,2028-04-18,0.0009903137571724112,
Target B,37749396,2028-04-21,0.000990871799759821,
Target B,37749396,2028-04-23,0.000991244653573505,
Target B,37749396,2028-04-26,0.0009918051705653198,
Target B,37749396,2028-04-29,0.000992367168847689,
Target B,37749396,2028-05-02,0.0009929306459053832,
Target B,37749396,2028-05-04,0.0009933071175765272,
Target B,37749396,2028-05-07,0.000993873053667926,
Target B,37749396,2028-05-10,0.000994440461823058,
Target B,37749396,2028-05-13,0.0009950093395235718,
Target B,37749396,2028-05-15,0.0009953894064940406,
Target B,37749396,2028-05-18,0.0009959607278384787,
Target B,37749396,2028-05-21,0.000996533512009092,
Target B,37749396,2028-05-24,0.0009971077564849384,
Target B,37749396,2028-05-26,0.0009974913961709982,
Target B,37749396,2028-05-29,0.0009980680688851514,
Target B,37749396,2028-06-01,0.0009986461951791198,
Target B,37749396,2028-06-04,0.000999225772529892,
Target B,37749396,2028-06-06,0.0009996129623269275,
Target B,37749396,2028-06-09,0.0010001949524977407,
Target B,37749396,2028-06-12,0.0010007783869951075,
Target B,37749396,2028-06-15,0.0010013632632944601,
Target B,37749396,2028-06-17,0.001001753980581611,
Target B,37749396,2028-06-20,0.0010023412542732237,
Target B,37749396,2028-06-23,0.0010029299630330947,
Target B,37749396,2028-06-26,0.0010035201043356035,
Target B,37749396,2028-06-28,0.0010039143264803172,
Target B,37749396,2028-07-01,0.0010045068497408665,
Target B,37749396,2028-07-04,0.0010051007988081792,
Target B,37749396,2028-07-07,0.0010056961711560751,
Target B,37749396,2028-07-09,0.0010060938755185793,
Target B,37749396,2028-07-12,0.0010066916143868785,
Target B,37749396,2028-07-15,0.0010072907697990458,
Target B,37749396,2028-07-18,0.0010078913392288268,
Target B,37749396,2028-07-20,0.001008292503166516,
Target B,37749396,2028-07-23,0.0010088954236786084,
Target B,37749396,2028-07-26,0.0010094997514720383,
Target B,37749396,2028-07-29,0.0010101054840209538,
Target B,37749396,2028-07-31,0.0010105100848926956,
Target B,37749396,2028-08-03,0.001011118153088281,
Target B,37749396,2028-08-06,0.001011727619304771,
Target B,37749396,2028-08-09,0.0010123384810171803,
Target B,37749396,2028-08-11,0.0010127464961875335,
Target B,37749396,2028-08-14,0.0010133596781162716,
Target B,37749396,2028-08-17,0.001013974248809274,
Target B,37749396,2028-08-20,0.0010145902057428792,
Target B,37749396,2028-08-22,0.0010150016125862302,
Target B,37749396,2028-08-25,0.0010156198743139137,
Target B,37749396,2028-08-28,0.0010162395155546757,
Target B,37749396,2028-08-31,0.0010168605337866265,
Target B,37749396,2028-09-02,0.0010172753096912403,
Target B,37749396,2028-09-05,0.0010178986173058422,
Target B,37749396,2028-09-08,0.0010185232951894186,
Target B,37749396,2028-09-11,0.0010191493408222895,
Target B,37749396,2028-09-13,0.001019567463194275,
Target B,37749396,2028-09-16,0.001020195782811868,
Target B,37749396,2028-09-19,0.0010208254634630058,
Target B,37749396,2028-09-22,0.0010214565026306457,
Target B,37749396,2028-09-24,0.0010218779488978362,
Target B,37749396,2028-09-27,0.0010225112466683845,
Target B,37749396,2028-09-30,0.0010231458962472793,
Target B,37749396,2028-10-03,0.0010237818951205342,
Target C,311183180,2025-10-03,0.0012,
Target C,311183180,2025-10-05,0.0012000076281620644,
Target C,311183180,2025-10-08,0.001200047675217384,
Target C,311183180,2025-10-11,0.0012001220447747385,
Target C,311183180,2025-10-13,0.0012001906895067105,
Target C,311183180,2025-10-16,0.0012003222476034603,
Target C,311183180,2025-10-19,0.001200488104654602,
Target C,311183180,2025-10-22,0.0012006882464464794,
Target C,311183180,2025-10-24,0.0012008407130413244,
Target C,311183180,2025-10-27,0.0012010979565333952,
Target C,311183180,2025-10-30,0.0012013894325704488,
Target C,311183180,2025-11-02,0.0012017151162431719,
Target C,311183180,2025-11-04,0.0012019512293220535,
Target C,311183180,2025-11-07,0.0012023338625098139,
Target C,311183180,2025-11-10,0.0012027506227888173,
Target C,311183180,2025-11-13,0.0012032014746966337,
Target C,311183180,2025-11-15,0.0012035209636280502,
Target C,311183180,2025-11-18,0.0012040285483903754,
Target C,311183180,2025-11-21,0.0012045701163477475,
Target C,311183180,2025-11-24,0.0012051456216860947,
Target C,311183180,2025-11-26,0.0012055481221285949,
Target C,311183180,2025-11-29,0.0012061800804160619,
Target C,311183180,2025-12-02,0.0012068458403745525,
Target C,311183180,2025-12-05,0.0012075453460961081,
Target C,311183180,2025-12-07,0.0012080304020576503,
Target C,311183180,2025-12-10,0.0012087860191523378,
Target C,311183180,2025-12-13,0.001209575219782916,
Target C,311183180,2025-12-16,0.001210397938258229,
Target C,311183180,2025-12-18,0.0012109650046452833,
Target C,311183180,2025-12-21,0.0012118434331447319,
Target C,311183180,2025-12-24,0.0012127551916395229,
Target C,311183180,2025-12-27,0.0012137002050149651,
Target C,311183180,2025-12-29,0.0012143486506385756,
Target C,311183180,2026-01-01,0.0012153489151128824,
Target C,311183180,2026-01-04,0.001216382222015982,
Target C,311183180,2026-01-07,0.0012174484872137965,
Target C,311183180,2026-01-09,0.0012181775982146874,
Target C,311183180,2026-01-12,0.0012192986004782858,
Target C,311183180,2026-01-15,0.0012204523251141994,
Target C,311183180,2026-01-18,0.0012216386794126777,
Target C,311183180,2026-01-20,0.001222447663063198,
Target C,311183180,2026-01-23,0.0012236881879967416,
Target C,311183180,2026-01-26,0.0012249610844304276,
Target C,311183180,2026-01-29,0.00122626625155687,
Target C,311183180,2026-01-31,0.0012271542403941898,
Target C,311183180,2026-02-03,0.0012285129622471983,
Target C,311183180,2026-02-06,0.0012299036757053288,
Target C,311183180,2026-02-09,0.0012313262723704541,
Target C,311183180,2026-02-11,0.0012322923286129809,
Target C,311183180,2026-02-14,0.0012337678177145894,
Target C,311183180,2026-02-17,0.0012352748913946983,
Target C,311183180,2026-02-20,0.001236813434194622,
Target C,311183180,2026-02-22,0.0012378565543921319,
Target C,311183180,2026-02-25,0.0012394472841953585,
Target C,311183180,2026-02-28,0.0012410691663880323,
Target C,311183180,2026-03-03,0.001242722078998787,
Target C,311183180,2026-03-05,0.0012438411988662038,
Target C,311183180,2026-03-08,0.001245545553250653,
Target C,311183180,2026-03-11,0.0012472806046997533,
Target C,311183180,2026-03-14,0.001249046225289535,
Target C,311183180,2026-03-16,0.0012502402246746282,
Target C,311183180,2026-03-19,0.0012520565054333196,
Target C,311183180,2026-03-22,0.0012539030068603693,
Target C,311183180,2026-03-25,0.001255779595646147,
Target C,311183180,2026-03-27,0.0012570473035825702,
Target C,311183180,2026-03-30,0.0012589737380205807,
Target C,311183180,2026-04-02,0.0012609298977417278,
Target C,311183180,2026-04-05,0.0012629156446194501,
Target C,311183180,2026-04-07,0.0012642558444184277,
Target C,311183180,2026-04-10,0.001266290592994091,
Target C,311183180,2026-04-13,0.0012683545545614005,
Target C,311183180,2026-04-16,0.0012704475867426083,
Target C,311183180,2026-04-18,0.001271859021079101,
Target C,311183180,2026-04-21,0.0012740001850224888,
Target C,311183180,2026-04-24,0.0012761700348255045,
Target C,311183180,2026-04-27,0.0012783684244175738,
Target C,311183180,2026-04-29,0.0012798498003698021,
Target C,311183180,2026-05-02,0.001282095429217943,
Target C,311183180,2026-05-05,0.0012843692039863795,
Target C,311183180,2026-05-08,0.0012866709754586903,
Target C,311183180,2026-05-10,0.0012882209694633727,
Target C,311183180,2026-05-13,0.0012905690684569895,
Target C,311183180,2026-05-16,0.00129294476261087,
Target C,311183180,2026-05-18,0.0012945438144062033,
Target C,311183180,2026-05-21,0.0012969651627842119,
Target C,311183180,2026-05-24,0.0012994137000765147,
Target C,311183180,2026-05-27,0.0013018892728759027,
Target C,311183180,2026-05-29,0.001303554598473885,
Target C,311183180,2026-06-01,0.0013060748881434012,
Target C,311183180,2026-06-04,0.0013086218017774771,
Target C,311183180,2026-06-07,0.0013111951842300256,
Target C,311183180,2026-06-09,0.0013129254006376968,
Target C,311183180,2026-06-12,0.001315542551973867,
Target C,311183180,2026-06-15,0.0013181857565913537,
Target C,311183180,2026-06-18,0.001320854858082019,
Target C,311183180,2026-06-20,0.0013226485688682002,
Target C,311183180,2026-06-23,0.0013253604835369234,
Target C,311183180,2026-06-26,0.0013280978767867613,
Target C,311183180,2026-06-29,0.0013308605914001386,
Target C,311183180,2026-07-01,0.0013327163908614372,
Target C,311183180,2026-07-04,0.001335520957993822,
Target C,311183180,2026-07-07,0.001338350426615871,
Target C,311183180,2026-07-10,0.001341204639127519,
Target C,311183180,2026-07-12,0.001343121116230613,
Target C,311183180,2026-07-15,0.0013460162182575813,
Target C,311183180,2026-07-18,0.0013489356438216244,
Target C,311183180,2026-07-21,0.0013518792353404304,
Target C,311183180,2026-07-23,0.001353854977429487,
Target C,311183180,2026-07-26,0.0013568384955610381,
Target C,311183180,2026-07-29,0.001359845759847135,
Target C,311183180,2026-08-01,0.0013628766130960902,
Target C,311183180,2026-08-03,0.0013649102093576783,
Target C,311183180,2026-08-06,0.0013679800286964855,
Target C,311183180,2026-08-09,0.0013710730187076836,
Target C,311183180,2026-08-12,0.0013741890229353856,
Target C,311183180,2026-08-14,0.0013762790676164634,
Target C,311183180,2026-08-17,0.0013794330819002164,
Target C,311183180,2026-08-20,0.0013826096945032476,
Target C,311183180,2026-08-23,0.0013858087500229405,
Target C,311183180,2026-08-25,0.0013879538454004364,
Target C,311183180,2026-08-28,0.0013911899613716372,
Target C,311183180,2026-08-31,0.0013944481075653993,
Target C,311183180,2026-09-03,0.0013977281299224025,
Target C,311183180,2026-09-05,0.00139992688902552,
Target C,311183180,2026-09-08,0.0014032430304312584,
Target C,311183180,2026-09-11,0.0014065806392465662,
Target C,311183180,2026-09-14,0.0014099395630185016,
Target C,311183180,2026-09-16,0.0014121906121071896,
Target C,311183180,2026-09-19,0.0014155847233347713,
Target C,311183180,2026-09-22,0.001418999745372081,
Target C,311183180,2026-09-25,0.001422435527609398,
Target C,311183180,2026-09-27,0.0014247375084144036,
Target C,311183180,2026-09-30,0.0014282075577715786,
Target C,311183180,2026-10-03,0.001431697968386132,
Target C,311183180,2026-10-06,0.0014352085917030476,
Target C,311183180,2026-10-08,0.0014375601634346589,
Target C,311183180,2026-10-11,0.0014411041460856075,
Target C,311183180,2026-10-14,0.0014446679482317453,
Target C,311183180,2026-10-17,0.0014482514235598942,
Target C,311183180,2026-10-19,0.0014506512646938544,
Target C,311183180,2026-10-22,0.0014542672052640794,
Target C,311183180,2026-10-25,0.0014579024320123277,
Target C,311183180,2026-10-28,0.0014615568010311712,
Target C,311183180,2026-10-30,0.0014640036108813635,
Target C,311183180,2026-11-02,0.0014676895657461967,
Target C,311183180,2026-11-05,0.0014713942824882101,
Target C,311183180,2026-11-08,0.0014751176197476178,
Target C,311183180,2026-11-10,0.001477610119835966,
Target C,311183180,2026-11-13,0.0014813641791086075,
Target C,311183180,2026-11-16,0.0014851364854661425,
Target C,311183180,2026-11-19,0.0014889269002175626,
Target C,311183180,2026-11-21,0.0014914638354522182,
Target C,311183180,2026-11-24,0.001495284124688072,
Target C,311183180,2026-11-27,0.0014991221561429383,
Target C,311183180,2026-11-30,0.0015029777938962631,
Target C,311183180,2026-12-02,0.0015055579335695524,
Target C,311183180,2026-12-05,0.0015094426152041768,
Target C,311183180,2026-12-08,0.001513344544466585,
Target C,311183180,2026-12-11,0.001517263588290206,
Target C,311183180,2026-12-13,0.0015198857269080452,
Target C,311183180,2026-12-16,0.0015238330014463106,
Target C,311183180,2026-12-19,0.0015277970395792412,
Target C,311183180,2026-12-21,0.0015304489804733013,
Target C,311183180,2026-12-24,0.0015344406691154818,
Target C,311183180,2026-12-27,0.001538448776089576,
Target C,311183180,2026-12-30,0.0015424731734067882,
Target C,311183180,2027-01-01,0.0015451650923065997,
Target C,311183180,2027-01-04,0.0015492163579902372,
Target C,311183180,2027-01-07,0.0015532835767039942,
Target C,311183180,2027-01-10,0.0015573666234590744,
Target C,311183180,2027-01-12,0.0015600973866352556,
Target C,311183180,2027-01-15,0.0015642065379436621,
Target C,311183180,2027-01-18,0.0015683311880203706,
Target C,311183180,2027-01-21,0.001572471214903861,
Target C,311183180,2027-01-23,0.001575239715643826,
Target C,311183180,2027-01-26,0.0015794051017642868,
Target C,311183180,2027-01-29,0.001583585543514659,
Target C,311183180,2027-02-01,0.0015877809219758015,
Target C,311183180,2027-02-03,0.001590586080773161,
Target C,311183180,2027-02-06,0.001594806091744263,
Target C,311183180,2027-02-09,0.0015990407263706712,
Target C,311183180,2027-02-12,0.001603289868779699,
Target C,311183180,2027-02-14,0.0016061306334197115,
Target C,311183180,2027-02-17,0.0016104037002262386,
Target C,311183180,2027-02-20,0.0016146909698786533,
Target C,311183180,2027-02-23,0.0016189923295448678,
Target C,311183180,2027-02-25,0.001621867675095992,
Target C,311183180,2027-02-28,0.0016261922696262912,
Target C,311183180,2027-03-03,0.0016305306573246281,
Target C,311183180,2027-03-06,0.0016348827283847634,
Target C,311183180,2027-03-08,0.0016377916571058571,
Target C,311183180,2027-03-11,0.001642166291985818,
Target C,311183180,2027-03-14,0.001646554321422618,
Target C,311183180,2027-03-17,0.0016509556386131922,
Target C,311183180,2027-03-19,0.0016538971797853746,
Target C,311183180,2027-03-22,0.0016583204081023633,
Target C,311183180,2027-03-25,0.0016627566433389186,
Target C,311183180,2027-03-28,0.0016672057816654712,
Target C,311183180,2027-03-30,0.0016701789913571175,
Target C,311183180,2027-04-02,0.0016746494062863794,
Target C,311183180,2027-04-05,0.0016791324513546018,
Target C,311183180,2027-04-08,0.0016836280256698783,
Target C,311183180,2027-04-10,0.001686631986442667,
Target C,311183180,2027-04-13,0.001691148220787892,
Target C,311183180,2027-04-16,0.0016956767192093886,
Target C,311183180,2027-04-19,0.0017002173837117197,
Target C,311183180,2027-04-21,0.0017032512042751036,
Target C,311183180,2027-04-24,0.0017078119299340248,
Target C,311183180,2027-04-27,0.0017123845641670312,
Target C,311183180,2027-04-30,0.0017169690118293325,
Target C,311183180,2027-05-02,0.0017200318266502633,
Target C,311183180,2027-05-05,0.0017246357540153516,
Target C,311183180,2027-05-08,0.0017292512448393688,
Target C,311183180,2027-05-11,0.001733878206778394,
Target C,311183180,2027-05-13,0.001736969175652604,
Target C,311183180,2027-05-16,0.00174161505295614,
Target C,311183180,2027-05-19,0.0017462721588033454,
Target C,311183180,2027-05-22,0.0017509404035980552,
Target C,311183180,2027-05-24,0.0017540587111886904,
Target C,311183180,2027-05-27,0.0017587453238007292,
Target C,311183180,2027-05-30,0.0017634428400424781,
Target C,311183180,2027-06-02,0.001768151173009643,
Target C,311183180,2027-06-04,0.001771296028358548,
Target C,311183180,2027-06-07,0.0017760221980455766,
Target C,311183180,2027-06-10,0.001780758956241597,
Target C,311183180,2027-06-13,0.0017855062186760452,
Target C,311183180,2027-06-15,0.0017886768546925406,
Target C,311183180,2027-06-18,0.0017934414388439189,
Target C,311183180,2027-06-21,0.0017982163059611152,
Target C,311183180,2027-06-24,0.0018030013743473624,
Target C,311183180,2027-06-26,0.0018061970472789037,
Target C,311183180,2027-06-29,0.001810998938107543,
Target C,311183180,2027-07-02,0.00181581081571468,
Target C,311183180,2027-07-05,0.001820632600916045,
Target C,311183180,2027-07-07,0.0018238525898047397,
Target C,311183180,2027-07-10,0.0018286907135278356,
Target C,311183180,2027-07-13,0.0018335385369717704,
Target C,311183180,2027-07-16,0.0018383959834024778,
Target C,311183180,2027-07-18,0.0018416395895310452,
Target C,311183180,2027-07-21,0.0018465129055361183,
Target C,311183180,2027-07-24,0.0018513956431046674,
Target C,311183180,2027-07-26,0.0018546559989447663,
Target C,311183180,2027-07-29,0.0018595542742202752,
Target C,311183180,2027-08-01,0.0018644617742212166,
Target C,311183180,2027-08-04,0.0018693784262972292,
Target C,311183180,2027-08-06,0.00187266124324154,
Target C,311183180,2027-08-09,0.0018775929890330087,
Target C,311183180,2027-08-12,0.0018825336962203388,
Target C,311183180,2027-08-15,0.0018874832944310426,
Target C,311183180,2027-08-17,0.0018907879315534803,
Target C,311183180,2027-08-20,0.001895752193408494,
Target C,311183180,2027-08-23,0.0019007251615975657,
Target C,311183180,2027-08-26,0.001905706767962798,
Target C,311183180,2027-08-28,0.001909032604470081,
Target C,311183180,2027-08-31,0.0019140284579421804,
Target C,311183180,2027-09-03,0.0019190327707226285,
Target C,311183180,2027-09-06,0.0019240454768051514,
Target C,311183180,2027-09-08,0.0019273919114709262,
Target C,311183180,2027-09-11,0.0019324184612718133,
Target C,311183180,2027-09-14,0.0019374532311611653,
Target C,311183180,2027-09-17,0.0019424961572218633,
Target C,311183180,2027-09-19,0.0019458626078244774,
Target C,311183180,2027-09-22,0.0019509189869822679,
Target C,311183180,2027-09-25,0.0019559833545862576,
Target C,311183180,2027-09-28,0.001961055648746676,
Target C,311183180,2027-09-30,0.001964441551512184,
Target C,311183180,2027-10-03,0.0019695269205380036,
Target C,311183180,2027-10-06,0.0019746200537197967,
Target C,311183180,2027-10-09,0.0019797208911341473,
Target C,311183180,2027-10-11,0.0019831257001859245,
Target C,311183180,2027-10-14,0.001988239246250838,
Target C,311183180,2027-10-17,0.0019933603393110927,
Target C,311183180,2027-10-20,0.001998488921349556,
Target C,311183180,2027-10-22,0.002001912108165697,
Target C,311183180,2027-10-25,0.002007053044289683,
Target C,311183180,2027-10-28,0.002012201317159068,
Target C,311183180,2027-10-31,0.0020173568706039697,
Target C,311183180,2027-11-02,0.0020207979234834776,
Target C,311183180,2027-11-05,0.0020259654877378993,
